"Event","Time","TotalJobs"
"Service","327.4737100683869","4"
"Service","328.89422819931434","4"
"Service","329.7188120099819","3"
"Service","330.65198596572054","3"
"Service","331.275546970967","2"
"Service","332.4732283183635","1"
"Service","334.06656324106996","2"
"Service","335.2397655612095","5"
"Service","336.3807211349605","5"
"Service","337.59688974931413","4"
"Service","338.54719866079046","3"
"Service","339.3856574802389","3"
"Service","340.5919859893345","1"
"Service","341.47813698488744","0"
"Service","342.70513002484614","2"
"Service","344.2468262174722","4"
"Service","345.1099335100894","3"
"Service","346.055032886332","3"
"Service","347.23622882310735","3"
"Service","348.240547556119","4"
"Service","349.1539135305124","3"
"Service","349.38629062548216","3"
"Service","350.89775382870425","3"
"Service","351.734747056049","3"
"Service","352.9588034292148","2"
"Service","354.35016886451467","2"
"Service","355.5578531578046","1"
"Service","356.53703802338697","0"
"Service","362.39926686245707","2"
"Service","364.1441685909444","4"
"Service","365.675869295221","4"
"Service","366.9352951428817","3"
"Service","367.4694300309498","3"
"Service","368.82887366325946","4"
"Service","369.68255902730186","4"
"Service","370.583184711047","4"
"Service","370.9189326399386","3"
"Service","371.10233821079385","4"
"Service","372.04582888597326","3"
"Service","373.82235717924533","4"
"Service","374.9862551668455","4"
"Service","376.26494726612077","4"
"Service","377.64953239350825","6"
"Service","378.9325943810502","5"
"Service","379.6561210010985","4"
"Service","380.19950905485763","3"
"Service","381.8875369461283","4"
"Service","382.7347034969376","3"
"Service","384.01625334076044","4"
"Service","385.0107613876024","4"
"Service","385.51423611146913","3"
"Service","386.88834656497374","3"
"Service","387.41571963295576","2"
"Service","388.1106007155881","1"
"Service","389.0090181796954","1"
"Service","389.30471005614396","1"
"Service","390.049173476709","0"
