"Event","Time","TotalJobs"
"Service","5332.602265077562","14"
"Service","5332.918138609293","13"
"Service","5349.288819726395","13"
"Service","5349.624506502803","12"
"Service","5358.502718771546","11"
"Service","5373.27743031817","12"
"Service","5375.556599757909","11"
"Service","5382.552572772114","11"
"Service","5389.0444522118505","11"
"Service","5395.140649191905","10"
"Service","5404.862984288298","11"
"Service","5416.648313218713","12"
"Service","5426.985467326416","11"
"Service","5428.138012168657","9"
"Service","5446.009999667585","9"
"Service","5448.058409585453","8"
"Service","5455.412053112356","8"
"Service","5468.381276104647","8"
"Service","5468.601765082207","7"
"Service","5479.630521798747","7"
"Service","5492.482651591987","6"
"Service","5495.484364566258","5"
"Service","5503.204324326334","5"
"Service","5507.057730656375","4"
"Service","5525.008585797687","7"
"Service","5531.691743214223","7"
"Service","5536.152282544286","8"
"Service","5548.246474350353","9"
"Service","5553.211823979546","8"
"Service","5568.355547286587","8"
"Service","5569.645860868607","6"
"Service","5580.260374680799","6"
"Service","5581.470262858951","5"
"Service","5592.48210101615","7"
"Service","5601.868856345714","6"
"Service","5604.261053309021","5"
"Service","5617.579944249038","6"
"Service","5628.667351358367","5"
"Service","5640.724597961699","4"
"Service","5653.343110071707","4"
"Service","5659.161469341759","4"
"Service","5659.262941778758","3"
"Service","5672.309702244833","2"
"Service","5692.204698682278","3"
"Service","5695.72161482805","2"
"Service","5707.047679794918","1"
"Service","5725.604377209612","4"
"Service","5731.07060478019","3"
"Service","5734.946675898496","2"
"Service","5745.525875550585","2"
"Service","5747.219861626037","1"
"Service","5768.0895045813295","2"
"Service","5784.7996433064045","3"
"Service","5790.708796312986","2"
"Service","5793.135202750604","1"
"Service","5803.102962719825","1"
"Service","5832.710002772901","3"
"Service","5834.9251712394625","2"
"Service","5845.562122361859","2"
"Service","5851.709197518419","1"
"Service","5856.31451826086","2"
"Service","5866.577688706511","2"
"Service","5874.679962487675","1"
"Service","5902.795200560329","3"
"Service","5906.576413894361","2"
"Service","5910.3589513113175","1"
"Service","5926.90727709378","2"
"Service","5952.506187982021","3"
"Service","5954.852626030722","3"
"Service","5959.428376752869","2"
"Service","5979.743859678025","3"
"Service","5982.595191633284","2"
"Service","5990.686454088218","1"
"Service","6005.5213864160205","1"
"Service","6019.136579346545","1"
"Service","6046.233594326736","3"
"Service","6053.05015896326","3"
"Service","6059.239946963742","2"
"Service","6065.49721867014","1"
"Service","6087.828710297677","3"
"Service","6100.0100830910105","3"
"Service","6108.823821010461","3"
"Service","6117.773818680063","6"
"Service","6124.121094267024","5"
"Service","6134.148423233521","7"
"Service","6142.098353903976","8"
"Service","6147.207175488284","8"
"Service","6149.979867548901","7"
"Service","6160.748721048796","9"
"Service","6177.53349003627","9"
"Service","6180.75565988499","8"
"Service","6181.583936601774","7"
"Service","6189.638303380982","6"
"Service","6202.014996183833","6"
"Service","6206.59923442272","5"
"Service","6209.82853084866","5"
"Service","6219.331760718956","5"
"Service","6233.337370417478","6"
"Service","6240.872135234044","5"
"Service","6245.027015723818","4"
"Service","6253.051231512774","4"
"Service","6267.206378471953","4"
"Service","6270.0835401472705","4"
"Service","6272.1244279574","3"
"Service","6286.425071677998","3"
"Service","6295.882151962456","4"
"Service","6304.878803489988","4"
"Service","6316.450458267397","3"
"Service","6325.223275327958","3"
"Service","6326.137851208095","2"
"Service","6349.275339008437","2"
"Service","6351.652071943949","1"
"Service","6361.377474502457","0"
"Service","6385.5732930758895","3"
"Service","6392.338146321827","2"
"Service","6406.93965681194","4"
"Service","6413.042200478837","4"
"Service","6427.599780649134","4"
"Service","6428.726174182036","3"
"Service","6430.327345611899","2"
"Service","6440.916792844488","4"
"Service","6449.991496589057","4"
"Service","6454.798346066372","5"
"Service","6455.23150726385","4"
"Service","6460.462788874728","5"
"Service","6473.590282298486","5"
"Service","6481.113860585839","6"
"Service","6483.081397507654","5"
"Service","6493.013453281567","6"
"Service","6497.436450799428","6"
"Service","6510.08085082498","7"
"Service","6515.858679475952","8"
"Service","6533.538088137242","9"
"Service","6536.280265207423","9"
"Service","6546.906115079884","8"
"Service","6564.353461231109","14"
"Service","6575.320786522511","14"
"Service","6584.784613048598","17"
"Service","6586.370472434415","16"
"Service","6588.7339884864905","15"
"Service","6609.632436819725","15"
"Service","6610.374433481094","14"
"Service","6615.256253970495","14"
"Service","6628.859576163943","16"
"Service","6639.768957048786","19"
"Service","6643.689938190499","18"
"Service","6658.208887331397","19"
"Service","6661.773349163236","18"
"Service","6680.649442586011","23"
"Service","6681.212857537595","22"
"Service","6696.28163248461","22"
"Service","6697.105583309985","21"
"Service","6697.920905053889","20"
"Service","6725.04749538323","21"
"Service","6728.111410695317","20"
"Service","6735.708710254179","20"
"Service","6741.159267523115","19"
"Service","6747.0829564171","18"
"Service","6761.104748327204","17"
"Service","6767.3269599559","16"
"Service","6775.054511731446","17"
"Service","6792.0532427559765","21"
"Service","6795.009591294913","21"
"Service","6799.03042696851","21"
"Service","6820.635126742055","20"
"Service","6826.45905637071","19"
"Service","6834.470622400129","20"
"Service","6843.16797300845","21"
"Service","6846.567394872841","22"
"Service","6850.6514228873675","22"
"Service","6869.26022192718","24"
"Service","6878.247081208271","26"
"Service","6879.766873742367","25"
"Service","6893.806182000938","28"
"Service","6901.739285007252","27"
"Service","6915.121943408494","28"
"Service","6925.483327628549","27"
"Service","6931.8309354166395","27"
"Service","6932.742344113727","26"
"Service","6945.003052842978","26"
"Service","6949.785200361022","26"
"Service","6952.2212991348015","27"
"Service","6974.653976770776","30"
"Service","6976.781091427431","28"
"Service","6989.116017417481","27"
"Service","6994.333819901525","27"
"Service","7008.4331079582535","28"
"Service","7009.746518781901","28"
"Service","7013.084858109947","27"
"Service","7024.260141820345","26"
"Service","7028.077862333496","27"
"Service","7028.194345306876","26"
"Service","7056.15598743517","29"
"Service","7061.570089065422","28"
"Service","7064.018693370233","27"
"Service","7076.323371573999","29"
"Service","7088.302688389165","29"
"Service","7098.197914990991","29"
"Service","7098.641252725206","28"
"Service","7107.255091296694","28"
"Service","7116.491993190937","29"
"Service","7124.058565015618","30"
"Service","7126.561423405558","29"
"Service","7144.985922663497","30"
"Service","7150.722964941154","29"
"Service","7155.369972874828","30"
"Service","7157.8480262289","31"
"Service","7174.334802993261","31"
"Service","7189.899279181518","30"
"Service","7192.7935035854025","29"
"Service","7204.442986545787","28"
"Service","7206.3698668061525","27"
"Service","7218.809582340671","28"
"Service","7231.762745374457","28"
"Service","7232.951318475891","27"
"Service","7238.815791618301","26"
"Service","7253.23625988817","25"
"Service","7256.655200973935","24"
"Service","7260.385517871712","24"
"Service","7267.341922780414","26"
"Service","7281.581954034539","29"
"Service","7284.056083287578","28"
"Service","7304.273287379079","33"
"Service","7314.784667778353","33"
"Service","7317.8939282537485","32"
"Service","7327.603513736337","31"
