"Event","Time","TotalJobs"
"Service","3082.2516481611965","2"
"Service","3082.4895162737876","1"
"Service","3088.2302909925693","2"
"Service","3091.0603255134124","1"
"Service","3094.6799434745635","0"
"Service","3109.237452907146","0"
"Service","3115.2443182101247","0"
"Service","3122.374424519887","1"
"Service","3127.331146961089","1"
"Service","3130.0707208485533","0"
"Service","3143.63914156601","0"
"Service","3155.122342822557","0"
"Service","3182.6366534223744","0"
"Service","3193.775579504704","0"
"Service","3200.9008011411497","0"
"Service","3207.859718843751","1"
"Service","3213.747615039876","1"
"Service","3217.9145469716555","1"
"Service","3218.12237825209","0"
"Service","3240.029303416862","1"
"Service","3243.3988723420753","0"
"Service","3263.2403286445915","0"
"Service","3281.437860553328","0"
"Service","3298.9545774174526","0"
"Service","3302.6559542086115","0"
"Service","3313.974578728539","0"
"Service","3322.457546737685","1"
"Service","3328.1806386785947","2"
"Service","3328.639432868821","1"
"Service","3332.5513043679525","0"
"Service","3344.5513527092066","0"
"Service","3355.134817738553","1"
"Service","3357.017413107552","1"
"Service","3363.1099555143196","0"
"Service","3411.8139956828136","1"
"Service","3413.1122558805237","0"
"Service","3425.0145541318875","0"
"Service","3433.113657800877","0"
"Service","3445.8056878589136","0"
"Service","3464.8733144725084","0"
"Service","3490.4805585021472","1"
"Service","3493.118435173303","0"
"Service","3520.315652668983","0"
"Service","3528.496084145907","1"
"Service","3535.1792267836736","0"
"Service","3544.814188189434","1"
"Service","3546.7870507057746","1"
"Service","3553.889717143398","1"
"Service","3559.647516506618","0"
"Service","3565.7737610421527","0"
"Service","3575.566728486119","0"
"Service","3595.64222007178","1"
"Service","3598.8084083065914","0"
"Service","3606.3211172078545","1"
"Service","3613.396031187428","2"
"Service","3618.3510780820893","1"
"Service","3620.269596962989","1"
"Service","3627.4975381896106","0"
"Service","3645.6701831380005","0"
"Service","3655.4001686771708","1"
"Service","3660.672826525909","1"
"Service","3662.573058060711","0"
"Service","3672.331120135029","1"
"Service","3676.8778988607437","1"
"Service","3681.2377555134585","2"
"Service","3684.601921162824","1"
"Service","3688.500811484599","0"
"Service","3697.739154250137","1"
"Service","3700.0090480824097","0"
"Service","3708.390708960774","1"
"Service","3715.4096352508955","1"
"Service","3718.8914403733793","0"
"Service","3730.4506644180146","1"
"Service","3732.068220766863","0"
"Service","3740.5628333795726","0"
"Service","3749.167778456468","0"
"Service","3758.3863726935356","2"
"Service","3761.3713922841557","1"
"Service","3765.1965381593673","0"
"Service","3771.6201220299977","1"
"Service","3774.3403887747695","0"
"Service","3785.1134433674238","1"
"Service","3788.7001156599144","0"
"Service","3795.529558621081","0"
"Service","3801.36984207222","0"
"Service","3817.9965052269818","1"
"Service","3823.304275443883","1"
"Service","3825.4149273452153","0"
"Service","3836.878490773367","0"
"Service","3847.0680536498653","0"
"Service","3855.3280194695976","0"
"Service","3869.071350131996","0"
"Service","3892.719218930916","2"
"Service","3898.346434572762","1"
"Service","3898.4330780850155","0"
"Service","3907.268371927138","1"
"Service","3909.4324347511333","0"
"Service","3922.162328214031","1"
"Service","3922.528007596986","0"
"Service","3937.871305579687","3"
"Service","3941.251318668241","3"
"Service","3941.6890494059594","2"
"Service","3945.826380377871","1"
"Service","3946.152011966375","0"
"Service","3956.148120464998","0"
"Service","3971.290142450089","0"
"Service","3989.9906251380485","1"
"Service","3991.418685748644","0"
"Service","3999.938188741491","0"
"Service","4006.391463442796","1"
"Service","4010.2478914282833","0"
"Service","4016.870676447397","0"
"Service","4038.3003583645072","1"
"Service","4043.2016693742025","1"
"Service","4046.5299462545718","0"
"Service","4052.5183314386645","0"
"Service","4060.488569695664","0"
"Service","4071.79391637282","0"
"Service","4080.7432765750114","1"
"Service","4086.5263217306656","0"
"Service","4093.8560554585324","0"
"Service","4099.929047187969","0"
"Service","4104.4189127764685","0"
"Service","4119.532781999885","0"
"Service","4146.281517203704","1"
"Service","4153.79699291694","1"
"Service","4154.242163447252","0"
"Service","4161.557530847289","1"
"Service","4166.894964620853","0"
"Service","4174.840460075448","0"
"Service","4189.543337342038","0"
"Service","4208.120856518441","0"
"Service","4219.572297395699","0"
"Service","4251.19390128427","0"
"Service","4260.911886497233","1"
"Service","4265.054771562881","0"
"Service","4276.667350052392","0"
"Service","4296.6449526476745","1"
"Service","4297.759638272818","1"
"Service","4302.930442935586","0"
"Service","4308.946076529379","0"
"Service","4315.121304727966","0"
"Service","4325.9435397257985","0"
"Service","4341.7599400194185","1"
"Service","4345.616130826709","1"
"Service","4347.120226965552","0"
"Service","4370.8614298967905","2"
"Service","4372.7280072611675","2"
"Service","4373.909792732915","2"
"Service","4377.852181758528","1"
"Service","4380.517231776171","0"
"Service","4407.047435024035","1"
"Service","4411.1404691399175","0"
"Service","4416.3848364728465","0"
"Service","4430.406365642781","2"
"Service","4431.75834234097","1"
"Service","4435.0580147135115","0"
"Service","4445.300956209742","0"
"Service","4467.234649820402","1"
"Service","4467.670067579338","1"
"Service","4474.560205237253","1"
"Service","4479.332842237155","2"
"Service","4480.804294531419","1"
"Service","4483.5670917242605","1"
"Service","4486.44609096965","1"
"Service","4492.693291124242","1"
"Service","4499.828834992702","0"
"Service","4517.5235857254165","1"
"Service","4523.976122622994","1"
"Service","4532.337648885381","0"
"Service","4550.396603586415","1"
"Service","4554.454702742713","1"
"Service","4559.074530521652","1"
"Service","4564.090352623772","0"
"Service","4574.847508802357","0"
"Service","4596.577024494511","1"
"Service","4602.725192914183","1"
"Service","4608.831826328008","0"
"Service","4615.705597692466","0"
"Service","4625.747266300636","0"
"Service","4638.180872963186","0"
"Service","4654.945893681323","2"
"Service","4657.181877622705","1"
"Service","4659.0558745578965","0"
"Service","4665.254270325926","0"
"Service","4678.791714534956","0"
"Service","4691.912252730189","1"
"Service","4694.212732950257","0"
"Service","4711.777850166597","1"
"Service","4716.453124623393","1"
"Service","4718.220536806867","0"
"Service","4728.216254755714","1"
"Service","4728.419895658911","0"
"Service","4734.842017880199","0"
"Service","4771.360467869714","1"
"Service","4773.77246321066","1"
"Service","4776.27557936337","0"
"Service","4792.325065219215","0"
"Service","4800.284042557202","1"
"Service","4801.665326976614","0"
"Service","4811.319808856072","1"
"Service","4817.46948764536","1"
"Service","4819.625063527527","1"
"Service","4826.254107336701","0"
"Service","4834.015607646708","1"
"Service","4838.715856017224","0"
"Service","4855.951859414374","1"
"Service","4859.924682638698","0"
"Service","4870.867509887094","2"
"Service","4875.997654131285","1"
"Service","4876.111022438027","1"
"Service","4882.962351404381","1"
"Service","4888.484348532523","2"
"Service","4889.8896153453015","1"
"Service","4894.817819966113","1"
"Service","4900.423231353446","0"
"Service","4909.496606799715","1"
"Service","4911.606845123464","0"
"Service","4922.311862308664","1"
"Service","4928.219325632041","1"
"Service","4928.667505598604","0"
"Service","4938.278553767102","1"
"Service","4942.036722239156","0"
"Service","4964.978263471336","0"
"Service","4972.905797260866","0"
"Service","5003.91396154479","0"
"Service","5025.8314646109275","1"
"Service","5025.903192233971","0"
"Service","5052.691456067628","1"
"Service","5055.050807824079","0"
"Service","5076.5302930893695","0"
"Service","5102.549400528684","1"
"Service","5105.647604477668","1"
"Service","5111.872335050603","1"
"Service","5115.760371631784","0"
"Service","5123.644097865695","1"
"Service","5131.137043301748","1"
"Service","5134.921241273363","1"
"Service","5142.606069215044","0"
